#      Name	     Mass	    Gamma	 Spin	Isospin	   I3	Nq	Ns	Naq	Nas	Nc	Nac	       MC	   Nyield
# pi0139plu	 0.139570	0.00000e+00	  0.0	  1.0	  1.0	1	0	1	0	0	0	      211	0.00101849
# 1:pbar [GeV]	2:m [GeV]	3:Feq 1	4:Feq 2	5:Fshear 1	6:Fshear 2	7:Fshear 3	8:Fbulk 1	9:Fbulk 2	10:Ftemp 1	11:Ftemp 2	12:Fvel 1	13:Fvel 2	14:Fvel 3
    2.25138e+00	    1.39570e-01	    1.78573e-06	    1.86637e-06	    9.33541e-06	    9.49036e-06	    9.82518e-06	   -4.23041e-06	   -4.35341e-06	    2.74937e-05	    2.89230e-05	    4.08225e-06	    4.11997e-06	    4.28081e-06
    2.27356e+00	    1.39570e-01	    1.56132e-06	    1.63037e-06	    8.32312e-06	    8.45707e-06	    8.75063e-06	   -3.74241e-06	   -3.85000e-06	    2.42499e-05	    2.54825e-05	    3.60423e-06	    3.63652e-06	    3.77592e-06
    2.29611e+00	    1.39570e-01	    1.36194e-06	    1.42091e-06	    7.40428e-06	    7.51978e-06	    7.77653e-06	   -3.30318e-06	   -3.39703e-06	    2.13406e-05	    2.24019e-05	    3.17499e-06	    3.20257e-06	    3.32305e-06
    2.31904e+00	    1.39570e-01	    1.18519e-06	    1.23542e-06	    6.57201e-06	    6.67135e-06	    6.89533e-06	   -2.90869e-06	   -2.99034e-06	    1.87369e-05	    1.96476e-05	    2.79038e-06	    2.81386e-06	    2.91772e-06
    2.34236e+00	    1.39570e-01	    1.02884e-06	    1.07152e-06	    5.81976e-06	    5.90497e-06	    6.09985e-06	   -2.55518e-06	   -2.62601e-06	    1.64117e-05	    1.71912e-05	    2.44650e-06	    2.46645e-06	    2.55575e-06
    2.36607e+00	    1.39570e-01	    8.90876e-07	    9.27025e-07	    5.14136e-06	    5.21422e-06	    5.38334e-06	   -2.23910e-06	   -2.30038e-06	    1.43400e-05	    1.50054e-05	    2.13975e-06	    2.15665e-06	    2.23322e-06
    2.39020e+00	    1.39570e-01	    7.69413e-07	    7.99950e-07	    4.53089e-06	    4.59305e-06	    4.73939e-06	   -1.95716e-06	   -2.01002e-06	    1.24984e-05	    1.30648e-05	    1.86674e-06	    1.88102e-06	    1.94649e-06
    2.41475e+00	    1.39570e-01	    6.62744e-07	    6.88465e-07	    3.98284e-06	    4.03572e-06	    4.16201e-06	   -1.70627e-06	   -1.75172e-06	    1.08652e-05	    1.13460e-05	    1.62435e-06	    1.63638e-06	    1.69220e-06
    2.43973e+00	    1.39570e-01	    5.69309e-07	    5.90902e-07	    3.49202e-06	    3.53687e-06	    3.64557e-06	   -1.48356e-06	   -1.52253e-06	    9.42038e-06	    9.82724e-06	    1.40967e-06	    1.41977e-06	    1.46723e-06
    2.46516e+00	    1.39570e-01	    4.87667e-07	    5.05754e-07	    3.05353e-06	    3.09145e-06	    3.18471e-06	   -1.28638e-06	   -1.31968e-06	    8.14539e-06	    8.48871e-06	    1.22002e-06	    1.22847e-06	    1.26869e-06
    2.49105e+00	    1.39570e-01	    4.16526e-07	    4.31620e-07	    2.66277e-06	    2.69475e-06	    2.77451e-06	   -1.11224e-06	   -1.14062e-06	    7.02321e-06	    7.31201e-06	    1.05291e-06	    1.05996e-06	    1.09395e-06
    2.51741e+00	    1.39570e-01	    3.54705e-07	    3.67261e-07	    2.31547e-06	    2.34235e-06	    2.41035e-06	   -9.58882e-07	   -9.82975e-07	    6.03813e-06	    6.28031e-06	    9.06054e-07	    9.11922e-07	    9.40542e-07
    2.54425e+00	    1.39570e-01	    3.01136e-07	    3.11545e-07	    2.00763e-06	    2.03013e-06	    2.08793e-06	   -8.24193e-07	   -8.44575e-07	    5.17580e-06	    5.37823e-06	    7.77357e-07	    7.82222e-07	    8.06247e-07
    2.57159e+00	    1.39570e-01	    2.54853e-07	    2.63451e-07	    1.73551e-06	    1.75430e-06	    1.80325e-06	   -7.06239e-07	   -7.23425e-07	    4.42305e-06	    4.59168e-06	    6.64894e-07	    6.68913e-07	    6.89012e-07
    2.59945e+00	    1.39570e-01	    2.14983e-07	    2.22064e-07	    1.49565e-06	    1.51128e-06	    1.55261e-06	   -6.03245e-07	   -6.17684e-07	    3.76787e-06	    3.90785e-06	    5.66910e-07	    5.70216e-07	    5.86968e-07
    2.62784e+00	    1.39570e-01	    1.80745e-07	    1.86553e-07	    1.28485e-06	    1.29781e-06	    1.33257e-06	   -5.13585e-07	   -5.25672e-07	    3.19940e-06	    3.31511e-06	    4.81787e-07	    4.84499e-07	    4.98422e-07
    2.65677e+00	    1.39570e-01	    1.51436e-07	    1.56183e-07	    1.10015e-06	    1.11086e-06	    1.13999e-06	   -4.35779e-07	   -4.45858e-07	    2.70755e-06	    2.80301e-06	    4.08072e-07	    4.10288e-07	    4.21812e-07
    2.68627e+00	    1.39570e-01	    1.26431e-07	    1.30295e-07	    9.38832e-07	    9.47638e-07	    9.71966e-07	   -3.68475e-07	   -3.76848e-07	    2.28341e-06	    2.36179e-06	    3.44440e-07	    3.46244e-07	    3.55746e-07
    2.71635e+00	    1.39570e-01	    1.05169e-07	    1.08302e-07	    7.98381e-07	    8.05599e-07	    8.25834e-07	   -3.10451e-07	   -3.17377e-07	    1.91887e-06	    1.98298e-06	    2.89694e-07	    2.91157e-07	    2.98960e-07
    2.74703e+00	    1.39570e-01	    8.71523e-08	    8.96822e-08	    6.76508e-07	    6.82400e-07	    6.99164e-07	   -2.60599e-07	   -2.66305e-07	    1.60663e-06	    1.65884e-06	    2.42756e-07	    2.43936e-07	    2.50321e-07
    2.77832e+00	    1.39570e-01	    7.19417e-08	    7.39759e-08	    5.71127e-07	    5.75913e-07	    5.89740e-07	   -2.17919e-07	   -2.22600e-07	    1.34010e-06	    1.38248e-06	    2.02650e-07	    2.03599e-07	    2.08800e-07
    2.81025e+00	    1.39570e-01	    5.91476e-08	    6.07762e-08	    4.80314e-07	    4.84187e-07	    4.95557e-07	   -1.81512e-07	   -1.85336e-07	    1.11341e-06	    1.14765e-06	    1.68508e-07	    1.69267e-07	    1.73486e-07
    2.84283e+00	    1.39570e-01	    4.84276e-08	    4.97255e-08	    4.02348e-07	    4.05470e-07	    4.14771e-07	   -1.50575e-07	   -1.53684e-07	    9.21345e-07	    9.48887e-07	    1.39552e-07	    1.40157e-07	    1.43564e-07
    2.87610e+00	    1.39570e-01	    3.94810e-08	    4.05107e-08	    3.35665e-07	    3.38170e-07	    3.45744e-07	   -1.24388e-07	   -1.26903e-07	    7.59237e-07	    7.81288e-07	    1.15089e-07	    1.15570e-07	    1.18308e-07
    2.91007e+00	    1.39570e-01	    3.20452e-08	    3.28581e-08	    2.78859e-07	    2.80856e-07	    2.86996e-07	   -1.02310e-07	   -1.04336e-07	    6.22961e-07	    6.40534e-07	    9.45059e-08	    9.48850e-08	    9.70761e-08
    2.94476e+00	    1.39570e-01	    2.58912e-08	    2.65298e-08	    2.30657e-07	    2.32245e-07	    2.37200e-07	   -8.37746e-08	   -8.53985e-08	    5.08876e-07	    5.22811e-07	    7.72581e-08	    7.75559e-08	    7.93005e-08
    2.98020e+00	    1.39570e-01	    2.08205e-08	    2.13196e-08	    1.89929e-07	    1.91184e-07	    1.95163e-07	   -6.82803e-08	   -6.95751e-08	    4.13790e-07	    4.24771e-07	    6.28674e-08	    6.31001e-08	    6.44822e-08
    3.01641e+00	    1.39570e-01	    1.66613e-08	    1.70493e-08	    1.55665e-07	    1.56653e-07	    1.59830e-07	   -5.53858e-08	   -5.64127e-08	    3.34860e-07	    3.43498e-07	    5.09136e-08	    5.10945e-08	    5.21838e-08
    3.05343e+00	    1.39570e-01	    1.32657e-08	    1.35658e-08	    1.26969e-07	    1.27742e-07	    1.30266e-07	   -4.47043e-08	   -4.55142e-08	    2.69653e-07	    2.76399e-07	    4.10296e-08	    4.11695e-08	    4.20234e-08
    3.09127e+00	    1.39570e-01	    1.05071e-08	    1.07378e-08	    1.03047e-07	    1.03648e-07	    1.05643e-07	   -3.58982e-08	   -3.65335e-08	    2.16047e-07	    2.21287e-07	    3.28959e-08	    3.30035e-08	    3.36691e-08
    3.12997e+00	    1.39570e-01	    8.27720e-09	    8.45355e-09	    8.32009e-08	    8.36657e-08	    8.52333e-08	   -2.86741e-08	   -2.91695e-08	    1.72181e-07	    1.76227e-07	    2.62354e-08	    2.63177e-08	    2.68336e-08
    3.16956e+00	    1.39570e-01	    6.48411e-09	    6.61809e-09	    6.68179e-08	    6.71754e-08	    6.83999e-08	   -2.27782e-08	   -2.31621e-08	    1.36473e-07	    1.39579e-07	    2.08091e-08	    2.08716e-08	    2.12692e-08
    3.21007e+00	    1.39570e-01	    5.05004e-09	    5.15121e-09	    5.33637e-08	    5.36370e-08	    5.45878e-08	   -1.79917e-08	   -1.82874e-08	    1.07559e-07	    1.09929e-07	    1.64117e-08	    1.64589e-08	    1.67633e-08
    3.25153e+00	    1.39570e-01	    3.90954e-09	    3.98543e-09	    4.23740e-08	    4.25815e-08	    4.33152e-08	   -1.41274e-08	   -1.43536e-08	    8.42735e-08	    8.60705e-08	    1.28675e-08	    1.29029e-08	    1.31346e-08
    3.29398e+00	    1.39570e-01	    3.00778e-09	    3.06432e-09	    3.34471e-08	    3.36036e-08	    3.41661e-08	   -1.10252e-08	   -1.11973e-08	    6.56280e-08	    6.69815e-08	    1.00273e-08	    1.00537e-08	    1.02288e-08
    3.33746e+00	    1.39570e-01	    2.29908e-09	    2.34092e-09	    2.62376e-08	    2.63550e-08	    2.67833e-08	   -8.54979e-09	   -8.67964e-09	    5.07856e-08	    5.17982e-08	    7.76467e-09	    7.78417e-09	    7.91564e-09
    3.38201e+00	    1.39570e-01	    1.74559e-09	    1.77633e-09	    2.04501e-08	    2.05374e-08	    2.08613e-08	   -6.58653e-09	   -6.68385e-09	    3.90427e-08	    3.97949e-08	    5.97316e-09	    5.98748e-09	    6.08549e-09
    3.42766e+00	    1.39570e-01	    1.31614e-09	    1.33855e-09	    1.58330e-08	    1.58975e-08	    1.61406e-08	   -5.03944e-09	   -5.11184e-09	    2.98111e-08	    3.03657e-08	    4.56371e-09	    4.57415e-09	    4.64667e-09
    3.47445e+00	    1.39570e-01	    9.85170e-10	    1.00139e-09	    1.21734e-08	    1.22207e-08	    1.24019e-08	   -3.82839e-09	   -3.88183e-09	    2.26014e-08	    2.30073e-08	    3.46217e-09	    3.46973e-09	    3.52298e-09
    3.52245e+00	    1.39570e-01	    7.31895e-10	    7.43535e-10	    9.29233e-09	    9.32669e-09	    9.46064e-09	   -2.88692e-09	   -2.92606e-09	    1.70096e-08	    1.73043e-08	    2.60720e-09	    2.61262e-09	    2.65142e-09
    3.57168e+00	    1.39570e-01	    5.39490e-10	    5.47774e-10	    7.03997e-09	    7.06475e-09	    7.16298e-09	   -2.16029e-09	   -2.18870e-09	    1.27035e-08	    1.29157e-08	    1.94834e-09	    1.95220e-09	    1.98024e-09
    3.62220e+00	    1.39570e-01	    3.94437e-10	    4.00282e-10	    5.29198e-09	    5.30970e-09	    5.38114e-09	   -1.60365e-09	   -1.62411e-09	    9.41215e-09	    9.56365e-09	    1.44440e-09	    1.44712e-09	    1.46721e-09
    3.67407e+00	    1.39570e-01	    2.85948e-10	    2.90034e-10	    3.94573e-09	    3.95829e-09	    4.00978e-09	   -1.18055e-09	   -1.19515e-09	    6.91586e-09	    7.02307e-09	    1.06193e-09	    1.06384e-09	    1.07810e-09
    3.72735e+00	    1.39570e-01	    2.05474e-10	    2.08303e-10	    2.91707e-09	    2.92589e-09	    2.96267e-09	   -8.61566e-10	   -8.71882e-10	    5.03785e-09	    5.11302e-09	    7.74004e-10	    7.75323e-10	    7.85354e-10
    3.78207e+00	    1.39570e-01	    1.46293e-10	    1.48234e-10	    2.13758e-09	    2.14371e-09	    2.16974e-09	   -6.23102e-10	   -6.30322e-10	    3.63685e-09	    3.68905e-09	    5.59070e-10	    5.59975e-10	    5.66963e-10
    3.83833e+00	    1.39570e-01	    1.03162e-10	    1.04480e-10	    1.55198e-09	    1.55620e-09	    1.57443e-09	   -4.46405e-10	   -4.51407e-10	    2.60088e-09	    2.63676e-09	    4.00035e-10	    4.00649e-10	    4.05469e-10
    3.89616e+00	    1.39570e-01	    7.20220e-11	    7.29068e-11	    1.11599e-09	    1.11887e-09	    1.13151e-09	   -3.16679e-10	   -3.20107e-10	    1.84183e-09	    1.86624e-09	    2.83439e-10	    2.83851e-10	    2.87141e-10
    3.95566e+00	    1.39570e-01	    4.97582e-11	    5.03458e-11	    7.94443e-10	    7.96381e-10	    8.05050e-10	   -2.22351e-10	   -2.24676e-10	    1.29099e-09	    1.30742e-09	    1.98775e-10	    1.99049e-10	    2.01269e-10
    4.01689e+00	    1.39570e-01	    3.40030e-11	    3.43887e-11	    5.59619e-10	    5.60910e-10	    5.66790e-10	   -1.54451e-10	   -1.56009e-10	    8.95249e-10	    9.06177e-10	    1.37913e-10	    1.38093e-10	    1.39575e-10
    4.07992e+00	    1.39570e-01	    2.29724e-11	    2.32226e-11	    3.89890e-10	    3.90740e-10	    3.94681e-10	   -1.06087e-10	   -1.07119e-10	    6.13900e-10	    6.21084e-10	    9.46185e-11	    9.47351e-11	    9.57124e-11
    4.14485e+00	    1.39570e-01	    1.53358e-11	    1.54960e-11	    2.68527e-10	    2.69079e-10	    2.71689e-10	   -7.20153e-11	   -7.26899e-11	    4.16063e-10	    4.20727e-10	    6.41579e-11	    6.42326e-11	    6.48690e-11
    4.21176e+00	    1.39570e-01	    1.01104e-11	    1.02117e-11	    1.82723e-10	    1.83078e-10	    1.84783e-10	   -4.82882e-11	   -4.87236e-11	    2.78540e-10	    2.81530e-10	    4.29722e-11	    4.30194e-11	    4.34285e-11
    4.28075e+00	    1.39570e-01	    6.57874e-12	    6.64183e-12	    1.22774e-10	    1.22999e-10	    1.24098e-10	   -3.19636e-11	   -3.22407e-11	    1.84090e-10	    1.85980e-10	    2.84140e-11	    2.84434e-11	    2.87028e-11
    4.35191e+00	    1.39570e-01	    4.22229e-12	    4.26103e-12	    8.14068e-11	    8.15469e-11	    8.22461e-11	   -2.08735e-11	   -2.10474e-11	    1.20037e-10	    1.21214e-10	    1.85359e-11	    1.85540e-11	    1.87161e-11
    4.42535e+00	    1.39570e-01	    2.67112e-12	    2.69455e-12	    5.32315e-11	    5.33176e-11	    5.37557e-11	   -1.34392e-11	   -1.35466e-11	    7.71703e-11	    7.78932e-11	    1.19218e-11	    1.19328e-11	    1.20326e-11
    4.50119e+00	    1.39570e-01	    1.66443e-12	    1.67838e-12	    3.43025e-11	    3.43546e-11	    3.46248e-11	   -8.52472e-12	   -8.59006e-12	    4.88798e-11	    4.93167e-11	    7.55458e-12	    7.56110e-12	    7.62159e-12
    4.57954e+00	    1.39570e-01	    1.02078e-12	    1.02895e-12	    2.17675e-11	    2.17985e-11	    2.19624e-11	   -5.32336e-12	   -5.36244e-12	    3.04806e-11	    3.07402e-11	    4.71289e-12	    4.71670e-12	    4.75276e-12
    4.66054e+00	    1.39570e-01	    6.15655e-13	    6.20351e-13	    1.35914e-11	    1.36096e-11	    1.37074e-11	   -3.26993e-12	   -3.29290e-12	    1.86973e-11	    1.88490e-11	    2.89215e-12	    2.89435e-12	    2.91547e-12
    4.74432e+00	    1.39570e-01	    3.64837e-13	    3.67488e-13	    8.34309e-12	    8.35352e-12	    8.41081e-12	   -1.97406e-12	   -1.98732e-12	    1.12725e-11	    1.13595e-11	    1.74435e-12	    1.74560e-12	    1.75774e-12
    4.83103e+00	    1.39570e-01	    2.12231e-13	    2.13698e-13	    5.03028e-12	    5.03616e-12	    5.06909e-12	   -1.17017e-12	   -1.17767e-12	    6.67329e-12	    6.72225e-12	    1.03306e-12	    1.03375e-12	    1.04060e-12
    4.92084e+00	    1.39570e-01	    1.21068e-13	    1.21863e-13	    2.97600e-12	    2.97925e-12	    2.99780e-12	   -6.80407e-13	   -6.84569e-13	    3.87533e-12	    3.90232e-12	    6.00147e-13	    6.00520e-13	    6.04309e-13
    5.01391e+00	    1.39570e-01	    6.76530e-14	    6.80751e-14	    1.72580e-12	    1.72755e-12	    1.73779e-12	   -3.87666e-13	   -3.89925e-13	    2.20526e-12	    2.21983e-12	    3.41640e-13	    3.41838e-13	    3.43888e-13
    5.11042e+00	    1.39570e-01	    3.69896e-14	    3.72085e-14	    9.79866e-13	    9.80794e-13	    9.86315e-13	   -2.16178e-13	   -2.17377e-13	    1.22827e-12	    1.23595e-12	    1.90351e-13	    1.90454e-13	    1.91539e-13
    5.21058e+00	    1.39570e-01	    1.97634e-14	    1.98742e-14	    5.44040e-13	    5.44519e-13	    5.47428e-13	   -1.17841e-13	   -1.18462e-13	    6.68759e-13	    6.72718e-13	    1.03677e-13	    1.03729e-13	    1.04289e-13
    5.31459e+00	    1.39570e-01	    1.03049e-14	    1.03596e-14	    2.94989e-13	    2.95230e-13	    2.96725e-13	   -6.27081e-14	   -6.30217e-14	    3.55473e-13	    3.57461e-13	    5.51268e-14	    5.51526e-14	    5.54347e-14
    5.42269e+00	    1.39570e-01	    5.23592e-15	    5.26215e-15	    1.55980e-13	    1.56099e-13	    1.56847e-13	   -3.25289e-14	   -3.26831e-14	    1.84194e-13	    1.85166e-13	    2.85740e-14	    2.85865e-14	    2.87247e-14
    5.53513e+00	    1.39570e-01	    2.58834e-15	    2.60057e-15	    8.03063e-14	    8.03627e-14	    8.07266e-14	   -1.64230e-14	   -1.64967e-14	    9.28957e-14	    9.33579e-14	    1.44155e-14	    1.44213e-14	    1.44871e-14
    5.65217e+00	    1.39570e-01	    1.24275e-15	    1.24829e-15	    4.01898e-14	    4.02159e-14	    4.03877e-14	   -8.05635e-15	   -8.09048e-15	    4.55231e-14	    4.57363e-14	    7.06636e-15	    7.06900e-15	    7.09945e-15
    5.77410e+00	    1.39570e-01	    5.78468e-16	    5.80891e-16	    1.95154e-14	    1.95271e-14	    1.96057e-14	   -3.83289e-15	   -3.84821e-15	    2.16365e-14	    2.17316e-14	    3.35952e-15	    3.36068e-15	    3.37431e-15
    5.90125e+00	    1.39570e-01	    2.60514e-16	    2.61538e-16	    9.17651e-15	    9.18159e-15	    9.21635e-15	   -1.76503e-15	   -1.77167e-15	    9.95387e-15	    9.99494e-15	    1.54598e-15	    1.54648e-15	    1.55237e-15
    6.03396e+00	    1.39570e-01	    1.13262e-16	    1.13680e-16	    4.16946e-15	    4.17159e-15	    4.18641e-15	   -7.85002e-16	   -7.87778e-16	    4.42288e-15	    4.43997e-15	    6.87125e-16	    6.87327e-16	    6.89785e-16
    6.17261e+00	    1.39570e-01	    4.74247e-17	    4.75883e-17	    1.82627e-15	    1.82712e-15	    1.83321e-15	   -3.36397e-16	   -3.37514e-16	    1.89363e-15	    1.90047e-15	    2.94266e-16	    2.94346e-16	    2.95332e-16
    6.31760e+00	    1.39570e-01	    1.90746e-17	    1.91360e-17	    7.69158e-16	    7.69489e-16	    7.71885e-16	   -1.38539e-16	   -1.38970e-16	    7.79183e-16	    7.81808e-16	    1.21114e-16	    1.21144e-16	    1.21523e-16
    6.46939e+00	    1.39570e-01	    7.34838e-18	    7.37043e-18	    3.10607e-16	    3.10729e-16	    3.11632e-16	   -5.46765e-17	   -5.48352e-17	    3.07258e-16	    3.08222e-16	    4.77708e-17	    4.77816e-17	    4.79211e-17
    6.62847e+00	    1.39570e-01	    2.70304e-18	    2.71058e-18	    1.19897e-16	    1.19941e-16	    1.20265e-16	   -2.06149e-17	   -2.06707e-17	    1.15753e-16	    1.16091e-16	    1.80009e-17	    1.80046e-17	    1.80536e-17
    6.79539e+00	    1.39570e-01	    9.46099e-19	    9.48548e-19	    4.40897e-17	    4.41041e-17	    4.42150e-17	   -7.39994e-18	   -7.41856e-18	    4.15188e-17	    4.16310e-17	    6.45806e-18	    6.45929e-18	    6.47558e-18
    6.97073e+00	    1.39570e-01	    3.13899e-19	    3.14651e-19	    1.53873e-17	    1.53919e-17	    1.54277e-17	   -2.51941e-18	   -2.52529e-18	    1.41252e-17	    1.41604e-17	    2.19757e-18	    2.19795e-18	    2.20309e-18
    7.15517e+00	    1.39570e-01	    9.83070e-20	    9.85243e-20	    5.07557e-18	    5.07695e-18	    5.08788e-18	   -8.10178e-19	   -8.11926e-19	    4.53906e-18	    4.54951e-18	    7.06325e-19	    7.06436e-19	    7.07960e-19
    7.34943e+00	    1.39570e-01	    2.89264e-20	    2.89852e-20	    1.57510e-18	    1.57549e-18	    1.57861e-18	   -2.44940e-19	   -2.45428e-19	    1.37135e-18	    1.37426e-18	    2.13439e-19	    2.13469e-19	    2.13893e-19
    7.55432e+00	    1.39570e-01	    7.95697e-21	    7.97181e-21	    4.57626e-19	    4.57728e-19	    4.58562e-19	   -6.92772e-20	   -6.94041e-20	    3.87613e-19	    3.88366e-19	    6.03396e-20	    6.03474e-20	    6.04575e-20
    7.77076e+00	    1.39570e-01	    2.03365e-21	    2.03711e-21	    1.23715e-19	    1.23740e-19	    1.23946e-19	   -1.82182e-20	   -1.82488e-20	    1.01869e-19	    1.02049e-19	    1.58608e-20	    1.58626e-20	    1.58890e-20
    7.99974e+00	    1.39570e-01	    4.79885e-22	    4.80628e-22	    3.09292e-20	    3.09347e-20	    3.09816e-20	   -4.42691e-21	   -4.43366e-21	    2.47384e-20	    2.47782e-20	    3.85238e-21	    3.85278e-21	    3.85862e-21
    8.24239e+00	    1.39570e-01	    1.04360e-22	    1.04513e-22	    7.13819e-21	    7.13938e-21	    7.14966e-21	   -9.91985e-22	   -9.93426e-22	    5.54172e-21	    5.55017e-21	    8.63057e-22	    8.63141e-22	    8.64385e-22
    8.50000e+00	    1.39570e-01	    2.04607e-23	    2.04869e-23	    1.48803e-21	    1.48825e-21	    1.49012e-21	   -2.00650e-22	   -2.00905e-22	    1.12010e-21	    1.12159e-21	    1.74479e-22	    1.74494e-22	    1.74713e-22
