#      Name	     Mass	    Gamma	 Spin	Isospin	   I3	Nq	Ns	Naq	Nas	Nc	Nac	       MC	   Nyield	MassLower
# Dc1865zer	 1.864600	0.00000e+00	  0.0	  0.5	  0.5	0	0	1	0	1	0	      421	3.22736e-07	   1.8646
# 1:pbar [GeV]	2:m [GeV]	3:feq 1	4:feq 2	5:fshear 1	6:fshear 2	7:fshear 3	8:fbulk 1	9:fbulk 2	10:ftemperature 1	11:ftemperature 2	12:fvelocity 1	13:fvelocity 2	14:fvelocity 3 	15:fdiff 1	16:fdiff 2	17:fdiff3
    1.67446e+00	    1.86460e+00	    6.47558e-07	    6.73535e-07	    1.97806e-06	    2.03360e-06	    2.06541e-06	    1.42495e-07	    1.68033e-07	    1.13104e-05	    1.18045e-05	    1.13133e-06	    1.14952e-06	    1.17890e-06	    1.13133e-06	    1.14952e-06	    1.17890e-06
    1.68583e+00	    1.86460e+00	    6.19588e-07	    6.44307e-07	    1.91828e-06	    1.97128e-06	    2.00251e-06	    1.25181e-07	    1.49025e-07	    1.08519e-05	    1.13232e-05	    1.08977e-06	    1.10702e-06	    1.13535e-06	    1.08977e-06	    1.10702e-06	    1.13535e-06
    1.69732e+00	    1.86460e+00	    5.92423e-07	    6.15927e-07	    1.85911e-06	    1.90966e-06	    1.94028e-06	    1.08904e-07	    1.31137e-07	    1.04052e-05	    1.08544e-05	    1.04905e-06	    1.06539e-06	    1.09267e-06	    1.04905e-06	    1.06539e-06	    1.09267e-06
    1.70893e+00	    1.86460e+00	    5.66055e-07	    5.88388e-07	    1.80060e-06	    1.84877e-06	    1.87876e-06	    9.36335e-08	    1.14336e-07	    9.97023e-06	    1.03981e-05	    1.00917e-06	    1.02464e-06	    1.05090e-06	    1.00917e-06	    1.02464e-06	    1.05090e-06
    1.72065e+00	    1.86460e+00	    5.40480e-07	    5.61682e-07	    1.74278e-06	    1.78865e-06	    1.81798e-06	    7.93395e-08	    9.85882e-08	    9.54703e-06	    9.95423e-06	    9.70142e-07	    9.84774e-07	    1.01002e-06	    9.70142e-07	    9.84774e-07	    1.01002e-06
    1.73250e+00	    1.86460e+00	    5.15688e-07	    5.35803e-07	    1.68567e-06	    1.72932e-06	    1.75798e-06	    6.59908e-08	    8.38616e-08	    9.13552e-06	    9.52277e-06	    9.31974e-07	    9.45803e-07	    9.70064e-07	    9.31974e-07	    9.45803e-07	    9.70064e-07
    1.74447e+00	    1.86460e+00	    4.91674e-07	    5.10741e-07	    1.62932e-06	    1.67082e-06	    1.69879e-06	    5.35563e-08	    7.01223e-08	    8.73561e-06	    9.10363e-06	    8.94672e-07	    9.07733e-07	    9.31022e-07	    8.94672e-07	    9.07733e-07	    9.31022e-07
    1.75656e+00	    1.86460e+00	    4.68428e-07	    4.86487e-07	    1.57375e-06	    1.61318e-06	    1.64045e-06	    4.20047e-08	    5.73368e-08	    8.34726e-06	    8.69671e-06	    8.58242e-07	    8.70568e-07	    8.92905e-07	    8.58242e-07	    8.70568e-07	    8.92905e-07
    1.76878e+00	    1.86460e+00	    4.45943e-07	    4.63033e-07	    1.51899e-06	    1.55642e-06	    1.58297e-06	    3.13047e-08	    4.54711e-08	    7.97038e-06	    8.30194e-06	    8.22690e-07	    8.34312e-07	    8.55717e-07	    8.22690e-07	    8.34312e-07	    8.55717e-07
    1.78113e+00	    1.86460e+00	    4.24208e-07	    4.40367e-07	    1.46507e-06	    1.50058e-06	    1.52640e-06	    2.14246e-08	    3.44914e-08	    7.60488e-06	    7.91921e-06	    7.88020e-07	    7.98968e-07	    8.19462e-07	    7.88020e-07	    7.98968e-07	    8.19462e-07
    1.79361e+00	    1.86460e+00	    4.03214e-07	    4.18481e-07	    1.41202e-06	    1.44567e-06	    1.47076e-06	    1.23330e-08	    2.43639e-08	    7.25067e-06	    7.54842e-06	    7.54233e-07	    7.64540e-07	    7.84142e-07	    7.54233e-07	    7.64540e-07	    7.84142e-07
    1.80622e+00	    1.86460e+00	    3.82952e-07	    3.97363e-07	    1.35987e-06	    1.39173e-06	    1.41608e-06	    3.99833e-09	    1.50546e-08	    6.90764e-06	    7.18945e-06	    7.21334e-07	    7.31027e-07	    7.49760e-07	    7.21334e-07	    7.31027e-07	    7.49760e-07
    1.81897e+00	    1.86460e+00	    3.63410e-07	    3.77001e-07	    1.30863e-06	    1.33879e-06	    1.36238e-06	   -3.61092e-09	    6.52979e-09	    6.57569e-06	    6.84217e-06	    6.89322e-07	    6.98430e-07	    7.16315e-07	    6.89322e-07	    6.98430e-07	    7.16315e-07
    1.83186e+00	    1.86460e+00	    3.44578e-07	    3.57384e-07	    1.25834e-06	    1.28685e-06	    1.30969e-06	   -1.05261e-08	   -1.24426e-09	    6.25469e-06	    6.50647e-06	    6.58198e-07	    6.66750e-07	    6.83809e-07	    6.58198e-07	    6.66750e-07	    6.83809e-07
    1.84489e+00	    1.86460e+00	    3.26444e-07	    3.38499e-07	    1.20902e-06	    1.23594e-06	    1.25803e-06	   -1.67784e-08	   -8.30101e-09	    5.94452e-06	    6.18219e-06	    6.27962e-07	    6.35984e-07	    6.52239e-07	    6.27962e-07	    6.35984e-07	    6.52239e-07
    1.85807e+00	    1.86460e+00	    3.08997e-07	    3.20334e-07	    1.16069e-06	    1.18609e-06	    1.20742e-06	   -2.23987e-08	   -1.46737e-08	    5.64504e-06	    5.86920e-06	    5.98612e-07	    6.06129e-07	    6.21603e-07	    5.98612e-07	    6.06129e-07	    6.21603e-07
    1.87139e+00	    1.86460e+00	    2.92224e-07	    3.02876e-07	    1.11336e-06	    1.13731e-06	    1.15789e-06	   -2.74179e-08	   -2.03952e-08	    5.35612e-06	    5.56733e-06	    5.70146e-07	    5.77183e-07	    5.91899e-07	    5.70146e-07	    5.77183e-07	    5.91899e-07
    1.88486e+00	    1.86460e+00	    2.76113e-07	    2.86111e-07	    1.06706e-06	    1.08962e-06	    1.10945e-06	   -3.18663e-08	   -2.54983e-08	    5.07760e-06	    5.27643e-06	    5.42559e-07	    5.49141e-07	    5.63121e-07	    5.42559e-07	    5.49141e-07	    5.63121e-07
    1.89848e+00	    1.86460e+00	    2.60650e-07	    2.70026e-07	    1.02181e-06	    1.04304e-06	    1.06212e-06	   -3.57740e-08	   -3.00151e-08	    4.80933e-06	    4.99632e-06	    5.15847e-07	    5.21998e-07	    5.35265e-07	    5.15847e-07	    5.21998e-07	    5.35265e-07
    1.91226e+00	    1.86460e+00	    2.45824e-07	    2.54607e-07	    9.77613e-07	    9.97570e-07	    1.01591e-06	   -3.91705e-08	   -3.39773e-08	    4.55115e-06	    4.72683e-06	    4.90006e-07	    4.95747e-07	    5.08325e-07	    4.90006e-07	    4.95747e-07	    5.08325e-07
    1.92619e+00	    1.86460e+00	    2.31619e-07	    2.39838e-07	    9.34490e-07	    9.53233e-07	    9.70843e-07	   -4.20852e-08	   -3.74163e-08	    4.30288e-06	    4.46778e-06	    4.65028e-07	    4.70382e-07	    4.82294e-07	    4.65028e-07	    4.70382e-07	    4.82294e-07
    1.94029e+00	    1.86460e+00	    2.18023e-07	    2.25707e-07	    8.92452e-07	    9.10037e-07	    9.26923e-07	   -4.45466e-08	   -4.03628e-08	    4.06437e-06	    4.21898e-06	    4.40907e-07	    4.45894e-07	    4.57163e-07	    4.40907e-07	    4.45894e-07	    4.57163e-07
    1.95454e+00	    1.86460e+00	    2.05021e-07	    2.12197e-07	    8.51509e-07	    8.67990e-07	    8.84163e-07	   -4.65829e-08	   -4.28469e-08	    3.83541e-06	    3.98024e-06	    4.17635e-07	    4.22276e-07	    4.32923e-07	    4.17635e-07	    4.22276e-07	    4.32923e-07
    1.96897e+00	    1.86460e+00	    1.92600e-07	    1.99293e-07	    8.11672e-07	    8.27102e-07	    8.42571e-07	   -4.82218e-08	   -4.48983e-08	    3.61584e-06	    3.75135e-06	    3.95202e-07	    3.99516e-07	    4.09566e-07	    3.95202e-07	    3.99516e-07	    4.09566e-07
    1.98357e+00	    1.86460e+00	    1.80744e-07	    1.86980e-07	    7.72946e-07	    7.87377e-07	    8.02155e-07	   -4.94901e-08	   -4.65458e-08	    3.40546e-06	    3.53212e-06	    3.73600e-07	    3.77605e-07	    3.87080e-07	    3.73600e-07	    3.77605e-07	    3.87080e-07
    1.99833e+00	    1.86460e+00	    1.69439e-07	    1.75243e-07	    7.35339e-07	    7.48820e-07	    7.62919e-07	   -5.04142e-08	   -4.78175e-08	    3.20408e-06	    3.32233e-06	    3.52817e-07	    3.56532e-07	    3.65454e-07	    3.52817e-07	    3.56532e-07	    3.65454e-07
    2.01328e+00	    1.86460e+00	    1.58671e-07	    1.64066e-07	    6.98853e-07	    7.11434e-07	    7.24867e-07	   -5.10196e-08	   -4.87409e-08	    3.01149e-06	    3.12177e-06	    3.32843e-07	    3.36285e-07	    3.44676e-07	    3.32843e-07	    3.36284e-07	    3.44676e-07
    2.02841e+00	    1.86460e+00	    1.48424e-07	    1.53433e-07	    6.63492e-07	    6.75218e-07	    6.88001e-07	   -5.13314e-08	   -4.93426e-08	    2.82749e-06	    2.93022e-06	    3.13665e-07	    3.16850e-07	    3.24733e-07	    3.13665e-07	    3.16849e-07	    3.24733e-07
    2.04372e+00	    1.86460e+00	    1.38683e-07	    1.43329e-07	    6.29255e-07	    6.40172e-07	    6.52321e-07	   -5.13735e-08	   -4.96486e-08	    2.65188e-06	    2.74746e-06	    2.95271e-07	    2.98214e-07	    3.05610e-07	    2.95271e-07	    2.98214e-07	    3.05610e-07
    2.05921e+00	    1.86460e+00	    1.29433e-07	    1.33736e-07	    5.96143e-07	    6.06294e-07	    6.17824e-07	   -5.11694e-08	   -4.96837e-08	    2.48444e-06	    2.57327e-06	    2.77646e-07	    2.80363e-07	    2.87294e-07	    2.77646e-07	    2.80363e-07	    2.87294e-07
    2.07490e+00	    1.86460e+00	    1.20659e-07	    1.24640e-07	    5.64152e-07	    5.73580e-07	    5.84507e-07	   -5.07416e-08	   -4.94722e-08	    2.32496e-06	    2.40741e-06	    2.60778e-07	    2.63283e-07	    2.69769e-07	    2.60778e-07	    2.63283e-07	    2.69769e-07
    2.09078e+00	    1.86460e+00	    1.12346e-07	    1.16024e-07	    5.33278e-07	    5.42024e-07	    5.52365e-07	   -5.01119e-08	   -4.90372e-08	    2.17322e-06	    2.24966e-06	    2.44652e-07	    2.46958e-07	    2.53020e-07	    2.44652e-07	    2.46958e-07	    2.53020e-07
    2.10686e+00	    1.86460e+00	    1.04479e-07	    1.07872e-07	    5.03515e-07	    5.11618e-07	    5.21392e-07	   -4.93010e-08	   -4.84012e-08	    2.02901e-06	    2.09979e-06	    2.29251e-07	    2.31371e-07	    2.37030e-07	    2.29251e-07	    2.31371e-07	    2.37030e-07
    2.12315e+00	    1.86460e+00	    9.70412e-08	    1.00168e-07	    4.74857e-07	    4.82354e-07	    4.91577e-07	   -4.83290e-08	   -4.75856e-08	    1.89211e-06	    1.95755e-06	    2.14560e-07	    2.16507e-07	    2.21782e-07	    2.14560e-07	    2.16507e-07	    2.21782e-07
    2.13964e+00	    1.86460e+00	    9.00188e-08	    9.28958e-08	    4.47294e-07	    4.54221e-07	    4.62913e-07	   -4.72149e-08	   -4.66107e-08	    1.76228e-06	    1.82271e-06	    2.00563e-07	    2.02349e-07	    2.07259e-07	    2.00563e-07	    2.02349e-07	    2.07259e-07
    2.15634e+00	    1.86460e+00	    8.33963e-08	    8.60398e-08	    4.20815e-07	    4.27207e-07	    4.35386e-07	   -4.59770e-08	   -4.54962e-08	    1.63932e-06	    1.69505e-06	    1.87243e-07	    1.88879e-07	    1.93443e-07	    1.87243e-07	    1.88879e-07	    1.93443e-07
    2.17326e+00	    1.86460e+00	    7.71586e-08	    7.95842e-08	    3.95408e-07	    4.01299e-07	    4.08984e-07	   -4.46326e-08	   -4.42606e-08	    1.52299e-06	    1.57431e-06	    1.74583e-07	    1.76078e-07	    1.80315e-07	    1.74583e-07	    1.76078e-07	    1.80315e-07
    2.19040e+00	    1.86460e+00	    7.12908e-08	    7.35132e-08	    3.71061e-07	    3.76482e-07	    3.83691e-07	   -4.31981e-08	   -4.29214e-08	    1.41306e-06	    1.46027e-06	    1.62564e-07	    1.63930e-07	    1.67856e-07	    1.62564e-07	    1.63930e-07	    1.67856e-07
    2.20776e+00	    1.86460e+00	    6.57781e-08	    6.78114e-08	    3.47759e-07	    3.52740e-07	    3.59492e-07	   -4.16889e-08	   -4.14952e-08	    1.30933e-06	    1.35268e-06	    1.51169e-07	    1.52415e-07	    1.56048e-07	    1.51169e-07	    1.52415e-07	    1.56048e-07
    2.22536e+00	    1.86460e+00	    6.06059e-08	    6.24632e-08	    3.25484e-07	    3.30054e-07	    3.36369e-07	   -4.01196e-08	   -3.99977e-08	    1.21156e-06	    1.25130e-06	    1.40380e-07	    1.41514e-07	    1.44871e-07	    1.40380e-07	    1.41514e-07	    1.44871e-07
    2.24319e+00	    1.86460e+00	    5.57596e-08	    5.74536e-08	    3.04220e-07	    3.08408e-07	    3.14303e-07	   -3.85037e-08	   -3.84435e-08	    1.11953e-06	    1.15592e-06	    1.30177e-07	    1.31208e-07	    1.34306e-07	    1.30177e-07	    1.31208e-07	    1.34306e-07
    2.26125e+00	    1.86460e+00	    5.12251e-08	    5.27677e-08	    2.83949e-07	    2.87779e-07	    2.93275e-07	   -3.68541e-08	   -3.68462e-08	    1.03301e-06	    1.06628e-06	    1.20543e-07	    1.21479e-07	    1.24332e-07	    1.20543e-07	    1.21479e-07	    1.24332e-07
    2.27956e+00	    1.86460e+00	    4.69882e-08	    4.83906e-08	    2.64649e-07	    2.68148e-07	    2.73262e-07	   -3.51826e-08	   -3.52187e-08	    9.51791e-07	    9.82154e-07	    1.11458e-07	    1.12305e-07	    1.14929e-07	    1.11458e-07	    1.12305e-07	    1.14929e-07
    2.29813e+00	    1.86460e+00	    4.30352e-08	    4.43080e-08	    2.46301e-07	    2.49491e-07	    2.54243e-07	   -3.35001e-08	   -3.35726e-08	    8.75651e-07	    9.03320e-07	    1.02902e-07	    1.03669e-07	    1.06078e-07	    1.02902e-07	    1.03669e-07	    1.06078e-07
    2.31694e+00	    1.86460e+00	    3.93524e-08	    4.05057e-08	    2.28883e-07	    2.31787e-07	    2.36193e-07	   -3.18166e-08	   -3.19189e-08	    8.04374e-07	    8.29546e-07	    9.48571e-08	    9.55499e-08	    9.77575e-08	    9.48571e-08	    9.55499e-08	    9.77575e-08
    2.33602e+00	    1.86460e+00	    3.59267e-08	    3.69698e-08	    2.12371e-07	    2.15010e-07	    2.19089e-07	   -3.01413e-08	   -3.02674e-08	    7.37745e-07	    7.60608e-07	    8.73036e-08	    8.79283e-08	    8.99480e-08	    8.73036e-08	    8.79283e-08	    8.99480e-08
    2.35537e+00	    1.86460e+00	    3.27448e-08	    3.36867e-08	    1.96742e-07	    1.99136e-07	    2.02906e-07	   -2.84826e-08	   -2.86272e-08	    6.75556e-07	    6.96284e-07	    8.02223e-08	    8.07845e-08	    8.26292e-08	    8.02223e-08	    8.07845e-08	    8.26292e-08
    2.37499e+00	    1.86460e+00	    2.97943e-08	    3.06432e-08	    1.81971e-07	    1.84139e-07	    1.87616e-07	   -2.68481e-08	   -2.70064e-08	    6.17598e-07	    6.36359e-07	    7.35939e-08	    7.40990e-08	    7.57807e-08	    7.35939e-08	    7.40990e-08	    7.57807e-08
    2.39489e+00	    1.86460e+00	    2.70627e-08	    2.78263e-08	    1.68033e-07	    1.69993e-07	    1.73194e-07	   -2.52444e-08	   -2.54123e-08	    5.63667e-07	    5.80617e-07	    6.73994e-08	    6.78523e-08	    6.93826e-08	    6.73994e-08	    6.78523e-08	    6.93826e-08
    2.41507e+00	    1.86460e+00	    2.45380e-08	    2.52236e-08	    1.54902e-07	    1.56671e-07	    1.59612e-07	   -2.36775e-08	   -2.38516e-08	    5.13565e-07	    5.28850e-07	    6.16197e-08	    6.20251e-08	    6.34149e-08	    6.16197e-08	    6.20251e-08	    6.34149e-08
    2.43555e+00	    1.86460e+00	    2.22084e-08	    2.28228e-08	    1.42551e-07	    1.44144e-07	    1.46842e-07	   -2.21526e-08	   -2.23298e-08	    4.67096e-07	    4.80854e-07	    5.62361e-08	    5.65982e-08	    5.78581e-08	    5.62361e-08	    5.65982e-08	    5.78581e-08
    2.45632e+00	    1.86460e+00	    2.00626e-08	    2.06121e-08	    1.30954e-07	    1.32387e-07	    1.34856e-07	   -2.06742e-08	   -2.08519e-08	    4.24068e-07	    4.36428e-07	    5.12300e-08	    5.15528e-08	    5.26926e-08	    5.12300e-08	    5.15528e-08	    5.26926e-08
    2.47740e+00	    1.86460e+00	    1.80897e-08	    1.85801e-08	    1.20084e-07	    1.21369e-07	    1.23624e-07	   -1.92462e-08	   -1.94222e-08	    3.84296e-07	    3.95377e-07	    4.65830e-08	    4.68702e-08	    4.78993e-08	    4.65830e-08	    4.68702e-08	    4.78993e-08
    2.49880e+00	    1.86460e+00	    1.62790e-08	    1.67158e-08	    1.09912e-07	    1.11063e-07	    1.13119e-07	   -1.78718e-08	   -1.80441e-08	    3.47597e-07	    3.57513e-07	    4.22771e-08	    4.25322e-08	    4.34593e-08	    4.22771e-08	    4.25322e-08	    4.34593e-08
    2.52051e+00	    1.86460e+00	    1.46203e-08	    1.50085e-08	    1.00411e-07	    1.01440e-07	    1.03310e-07	   -1.65534e-08	   -1.67207e-08	    3.13796e-07	    3.22649e-07	    3.82946e-08	    3.85206e-08	    3.93542e-08	    3.82946e-08	    3.85206e-08	    3.93542e-08
    2.54256e+00	    1.86460e+00	    1.31037e-08	    1.34480e-08	    9.15540e-08	    9.24706e-08	    9.41678e-08	   -1.52930e-08	   -1.54542e-08	    2.82721e-07	    2.90610e-07	    3.46180e-08	    3.48179e-08	    3.55657e-08	    3.46180e-08	    3.48179e-08	    3.55657e-08
    2.56493e+00	    1.86460e+00	    1.17198e-08	    1.20245e-08	    8.33117e-08	    8.41271e-08	    8.56641e-08	   -1.40922e-08	   -1.42462e-08	    2.54207e-07	    2.61220e-07	    3.12306e-08	    3.14068e-08	    3.20762e-08	    3.12306e-08	    3.14068e-08	    3.20762e-08
    2.58766e+00	    1.86460e+00	    1.04596e-08	    1.07285e-08	    7.56567e-08	    7.63806e-08	    7.77692e-08	   -1.29517e-08	   -1.30979e-08	    2.28093e-07	    2.34314e-07	    2.81156e-08	    2.82707e-08	    2.88685e-08	    2.81156e-08	    2.82707e-08	    2.88685e-08
    2.61073e+00	    1.86460e+00	    9.31433e-09	    9.55119e-09	    6.85613e-08	    6.92025e-08	    7.04541e-08	   -1.18721e-08	   -1.20100e-08	    2.04225e-07	    2.09731e-07	    2.52569e-08	    2.53931e-08	    2.59258e-08	    2.52569e-08	    2.53931e-08	    2.59258e-08
    2.63417e+00	    1.86460e+00	    8.27573e-09	    8.48383e-09	    6.19980e-08	    6.25645e-08	    6.36901e-08	   -1.08534e-08	   -1.09827e-08	    1.82455e-07	    1.87317e-07	    2.26389e-08	    2.27583e-08	    2.32317e-08	    2.26389e-08	    2.27583e-08	    2.32317e-08
    2.65798e+00	    1.86460e+00	    7.33591e-09	    7.51830e-09	    5.59396e-08	    5.64390e-08	    5.74487e-08	   -9.89519e-09	   -1.00158e-08	    1.62639e-07	    1.66923e-07	    2.02465e-08	    2.03508e-08	    2.07706e-08	    2.02465e-08	    2.03508e-08	    2.07706e-08
    2.68216e+00	    1.86460e+00	    6.48738e-09	    6.64683e-09	    5.03593e-08	    5.07983e-08	    5.17019e-08	   -8.99673e-09	   -9.10857e-09	    1.44643e-07	    1.48406e-07	    1.80649e-08	    1.81558e-08	    1.85272e-08	    1.80649e-08	    1.81558e-08	    1.85272e-08
    2.70674e+00	    1.86460e+00	    5.72302e-09	    5.86205e-09	    4.52305e-08	    4.56156e-08	    4.64220e-08	   -8.15697e-09	   -8.26018e-09	    1.28333e-07	    1.31632e-07	    1.60801e-08	    1.61592e-08	    1.64867e-08	    1.60801e-08	    1.61592e-08	    1.64867e-08
    2.73171e+00	    1.86460e+00	    5.03610e-09	    5.15701e-09	    4.05274e-08	    4.08643e-08	    4.15821e-08	   -7.37456e-09	   -7.46934e-09	    1.13587e-07	    1.16471e-07	    1.42785e-08	    1.43470e-08	    1.46352e-08	    1.42785e-08	    1.43470e-08	    1.46352e-08
    2.75710e+00	    1.86460e+00	    4.42027e-09	    4.52512e-09	    3.62246e-08	    3.65185e-08	    3.71558e-08	   -6.64792e-09	   -6.73453e-09	    1.00285e-07	    1.02799e-07	    1.26470e-08	    1.27062e-08	    1.29591e-08	    1.26470e-08	    1.27062e-08	    1.29591e-08
    2.78290e+00	    1.86460e+00	    3.86952e-09	    3.96019e-09	    3.22974e-08	    3.25532e-08	    3.31174e-08	   -5.97521e-09	   -6.05400e-09	    8.83145e-08	    9.05009e-08	    1.11731e-08	    1.12241e-08	    1.14455e-08	    1.11731e-08	    1.12241e-08	    1.14455e-08
    2.80914e+00	    1.86460e+00	    3.37824e-09	    3.45643e-09	    2.87219e-08	    2.89438e-08	    2.94419e-08	   -5.35446e-09	   -5.42580e-09	    7.75689e-08	    7.94647e-08	    9.84488e-09	    9.88880e-09	    1.00819e-08	    9.84488e-09	    9.88880e-09	    1.00819e-08
    2.83582e+00	    1.86460e+00	    2.94114e-09	    3.00837e-09	    2.54745e-08	    2.56665e-08	    2.61050e-08	   -4.78351e-09	   -4.84781e-09	    6.79471e-08	    6.95862e-08	    8.65106e-09	    8.68872e-09	    8.85674e-09	    8.65106e-09	    8.68872e-09	    8.85674e-09
    2.86295e+00	    1.86460e+00	    2.55330e-09	    2.61092e-09	    2.25329e-08	    2.26985e-08	    2.30834e-08	   -4.26009e-09	   -4.31779e-09	    5.93540e-08	    6.07670e-08	    7.58084e-09	    7.61302e-09	    7.75877e-09	    7.58084e-09	    7.61302e-09	    7.75877e-09
    2.89054e+00	    1.86460e+00	    2.21010e-09	    2.25934e-09	    1.98753e-08	    2.00177e-08	    2.03545e-08	   -3.78185e-09	   -3.83340e-09	    5.17001e-08	    5.29145e-08	    6.62401e-09	    6.65143e-09	    6.77746e-09	    6.62401e-09	    6.65143e-09	    6.77746e-09
    2.91862e+00	    1.86460e+00	    1.90728e-09	    1.94922e-09	    1.74808e-08	    1.76029e-08	    1.78966e-08	   -3.34636e-09	   -3.39221e-09	    4.49016e-08	    4.59420e-08	    5.77092e-09	    5.79421e-09	    5.90286e-09	    5.77092e-09	    5.79421e-09	    5.90286e-09
    2.94719e+00	    1.86460e+00	    1.64086e-09	    1.67647e-09	    1.53293e-08	    1.54337e-08	    1.56891e-08	   -2.95116e-09	   -2.99176e-09	    3.88798e-08	    3.97683e-08	    5.01250e-09	    5.03222e-09	    5.12557e-09	    5.01250e-09	    5.03222e-09	    5.12557e-09
    2.97626e+00	    1.86460e+00	    1.40717e-09	    1.43729e-09	    1.34018e-08	    1.34907e-08	    1.37121e-08	   -2.59377e-09	   -2.62955e-09	    3.35615e-08	    3.43178e-08	    4.34022e-09	    4.35685e-09	    4.43680e-09	    4.34022e-09	    4.35685e-09	    4.43680e-09
    3.00586e+00	    1.86460e+00	    1.20281e-09	    1.22821e-09	    1.16801e-08	    1.17556e-08	    1.19467e-08	   -2.27171e-09	   -2.30312e-09	    2.88785e-08	    2.95202e-08	    3.74609e-09	    3.76008e-09	    3.82830e-09	    3.74609e-09	    3.76008e-09	    3.82830e-09
    3.03598e+00	    1.86460e+00	    1.02467e-09	    1.04601e-09	    1.01469e-08	    1.02107e-08	    1.03752e-08	   -1.98255e-09	   -2.00998e-09	    2.47678e-08	    2.53101e-08	    3.22266e-09	    3.23438e-09	    3.29240e-09	    3.22266e-09	    3.23438e-09	    3.29240e-09
    3.06666e+00	    1.86460e+00	    8.69898e-10	    8.87761e-10	    8.78573e-09	    8.83954e-09	    8.98062e-09	   -1.72386e-09	   -1.74772e-09	    2.11706e-08	    2.16275e-08	    2.76298e-09	    2.77277e-09	    2.82193e-09	    2.76298e-09	    2.77277e-09	    2.82193e-09
    3.09790e+00	    1.86460e+00	    7.35872e-10	    7.50768e-10	    7.58128e-09	    7.62648e-09	    7.74701e-09	   -1.49332e-09	   -1.51397e-09	    1.80332e-08	    1.84167e-08	    2.36063e-09	    2.36877e-09	    2.41027e-09	    2.36063e-09	    2.36877e-09	    2.41027e-09
    3.12972e+00	    1.86460e+00	    6.20215e-10	    6.32589e-10	    6.51902e-09	    6.55683e-09	    6.65943e-09	   -1.28864e-09	   -1.30644e-09	    1.53060e-08	    1.56265e-08	    2.00963e-09	    2.01638e-09	    2.05128e-09	    2.00963e-09	    2.01638e-09	    2.05128e-09
    3.16214e+00	    1.86460e+00	    5.20764e-10	    5.31001e-10	    5.58536e-09	    5.61687e-09	    5.70386e-09	   -1.10763e-09	   -1.12289e-09	    1.29434e-08	    1.32104e-08	    1.70451e-09	    1.71008e-09	    1.73931e-09	    1.70451e-09	    1.71008e-09	    1.73931e-09
    3.19518e+00	    1.86460e+00	    4.35561e-10	    4.43996e-10	    4.76761e-09	    4.79377e-09	    4.86723e-09	   -9.48194e-10	   -9.61221e-10	    1.09042e-08	    1.11256e-08	    1.44022e-09	    1.44479e-09	    1.46918e-09	    1.44022e-09	    1.44479e-09	    1.46918e-09
    3.22885e+00	    1.86460e+00	    3.62841e-10	    3.69761e-10	    4.05400e-09	    4.07562e-09	    4.13740e-09	   -8.08337e-10	   -8.19401e-10	    9.15038e-09	    9.33332e-09	    1.21214e-09	    1.21588e-09	    1.23615e-09	    1.21214e-09	    1.21588e-09	    1.23615e-09
    3.26318e+00	    1.86460e+00	    3.01015e-10	    3.06668e-10	    3.43358e-09	    3.45138e-09	    3.50311e-09	   -6.86169e-10	   -6.95519e-10	    7.64781e-09	    7.79828e-09	    1.01607e-09	    1.01911e-09	    1.03587e-09	    1.01607e-09	    1.01911e-09	    1.03587e-09
    3.29817e+00	    1.86460e+00	    2.48663e-10	    2.53260e-10	    2.89627e-09	    2.91085e-09	    2.95398e-09	   -5.79910e-10	   -5.87772e-10	    6.36550e-09	    6.48872e-09	    8.48164e-10	    8.50635e-10	    8.64438e-10	    8.48164e-10	    8.50635e-10	    8.64438e-10
    3.33386e+00	    1.86460e+00	    2.04517e-10	    2.08238e-10	    2.43277e-09	    2.44467e-09	    2.48047e-09	   -4.87896e-10	   -4.94473e-10	    5.27556e-09	    5.37602e-09	    7.04969e-10	    7.06964e-10	    7.18279e-10	    7.04969e-10	    7.06964e-10	    7.18279e-10
    3.37027e+00	    1.86460e+00	    1.67448e-10	    1.70445e-10	    2.03460e-09	    2.04426e-09	    2.07383e-09	   -4.08577e-10	   -4.14050e-10	    4.35299e-09	    4.43450e-09	    5.83356e-10	    5.84959e-10	    5.94191e-10	    5.83356e-10	    5.84959e-10	    5.94191e-10
    3.40741e+00	    1.86460e+00	    1.36459e-10	    1.38862e-10	    1.69398e-09	    1.70179e-09	    1.72611e-09	   -3.40520e-10	   -3.45050e-10	    3.57542e-09	    3.64124e-09	    4.80519e-10	    4.81801e-10	    4.89297e-10	    4.80519e-10	    4.81801e-10	    4.89297e-10
    3.44532e+00	    1.86460e+00	    1.10670e-10	    1.12587e-10	    1.40388e-09	    1.41016e-09	    1.43005e-09	   -2.82405e-10	   -2.86133e-10	    2.92297e-09	    2.97586e-09	    3.93946e-10	    3.94966e-10	    4.01021e-10	    3.93946e-10	    3.94966e-10	    4.01021e-10
    3.48401e+00	    1.86460e+00	    8.93101e-11	    9.08303e-11	    1.15792e-09	    1.16294e-09	    1.17913e-09	   -2.33022e-10	   -2.36072e-10	    2.37801e-09	    2.42028e-09	    3.21399e-10	    3.22206e-10	    3.27073e-10	    3.21399e-10	    3.22206e-10	    3.27073e-10
